D.1.3.2. Biomass harvested from grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.1.5. Wood primary and processed,,,, -   , -   , -   , -   , -   , -   , -   , 8 , 0 , 0 , 3 , 5 , 0 , -   , 1 , 0 , -   , 1 , 1 , 3 , -   , 5 , 37 , 80 , 60 , 58 , 116 , 85 , 85 , 113 , 109 , 193 , 726 ," 1,129 ", 300 , 655 , 636 , 773 , 913 , 343 , 198 , 572 , 439 , 478 , 846 ," 3,211 "," 2,155 "
"D.1.5.1. Timber, primary and processed",,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , 5 , -   , 96 , 167 , 679 , 1 , 199 , 354 , 332 , 251 , 8 , 22 , 247 , 5 , 47 , 26 , 21 , 4 
"D.1.5.2. Wood fuel and other extraction, primary and processed",,,, -   , -   , -   , -   , -   , -   , -   , 8 , 0 , 0 , 3 , 5 , 0 , -   , 1 , 0 , -   , 1 , 1 , 3 , -   , 5 , 37 , 80 , 60 , 58 , 115 , 85 , 85 , 107 , 109 , 97 , 559 , 450 , 299 , 456 , 282 , 442 , 662 , 335 , 176 , 324 , 434 , 430 , 819 ," 3,190 "," 2,150 "
"D.1.6. Fish capture, crustaceans, molluscs and aquatic invertebrates primary and processed",,,," 362,754 "," 399,974 "," 414,227 "," 460,000 "," 507,383 "," 387,622 "," 290,634 "," 334,460 "," 314,171 "," 272,515 "," 280,579 "," 324,118 "," 302,342 "," 367,663 "," 328,340 "," 398,236 "," 487,167 "," 563,989 "," 548,158 "," 493,450 "," 365,218 "," 332,480 "," 485,768 "," 694,231 "," 714,955 "," 641,890 "," 689,425 "," 649,300 "," 607,227 "," 460,817 "," 566,674 "," 632,659 "," 632,339 "," 604,210 "," 777,675 "," 788,751 "," 712,805 "," 684,648 "," 725,501 "," 779,022 "," 804,195 "," 808,958 "," 827,538 "," 754,514 "," 661,197 "," 619,534 "," 696,897 "
D.1.7. n.a.,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
"D.1.8. Live animals other than in 1.6., meat and meat products",,,," 11,122 "," 9,786 "," 11,878 "," 9,408 "," 9,933 "," 14,024 "," 13,482 "," 14,928 "," 9,840 "," 9,055 "," 10,762 "," 10,003 "," 11,621 "," 12,737 "," 12,785 "," 12,678 "," 13,128 "," 15,305 "," 16,735 "," 14,877 "," 12,351 "," 13,121 "," 11,924 "," 12,649 "," 8,401 "," 10,178 "," 5,956 "," 4,797 "," 4,683 "," 4,443 "," 4,329 "," 3,101 "," 3,703 "," 3,408 "," 5,220 "," 3,210 "," 3,315 "," 4,372 "," 5,004 "," 6,030 "," 6,148 "," 5,507 "," 6,144 "," 5,203 "," 5,471 "," 4,531 "," 6,644 "
D.1.8.1. Live animals other than in 1.6.,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.1.8.2. Meat and meat preparations,,,," 6,794 "," 6,035 "," 6,674 "," 6,059 "," 4,945 "," 9,827 "," 8,442 "," 11,834 "," 6,745 "," 6,003 "," 7,782 "," 7,025 "," 8,267 "," 9,081 "," 10,899 "," 9,927 "," 9,641 "," 10,306 "," 11,260 "," 10,366 "," 8,570 "," 8,582 "," 8,126 "," 7,310 "," 4,577 "," 6,344 "," 2,198 "," 2,175 "," 2,732 "," 2,255 "," 1,991 "," 1,161 "," 1,578 "," 1,474 "," 3,313 "," 1,386 "," 1,292 "," 1,451 "," 2,108 "," 2,340 "," 3,501 "," 3,101 "," 2,995 "," 2,166 "," 1,556 "," 1,422 "," 2,532 "
"D.1.8.3. Dairy products, birds eggs, and honey",,,, 650 , 649 ," 1,881 "," 1,147 "," 1,904 "," 1,076 "," 1,045 ", 586 ," 1,393 "," 2,012 "," 1,475 "," 1,513 "," 1,682 "," 1,144 ", 417 ," 1,232 "," 2,084 "," 2,899 "," 2,014 "," 1,282 "," 1,073 ", 586 ," 1,006 "," 1,909 "," 1,724 "," 1,087 ", 788 , 389 , 194 , 701 , 644 , 45 , 493 , 197 , 289 , 355 , 403 , 932 , 762 , 659 , 640 , 791 , 646 , 711 , 591 ," 1,088 "," 1,838 "
"D.1.8.4. Other products from animals (animal fibres, skins, furs, leather etc.)",,,," 3,678 "," 3,102 "," 3,323 "," 2,202 "," 3,084 "," 3,121 "," 3,995 "," 2,508 "," 1,702 "," 1,040 "," 1,505 "," 1,465 "," 1,672 "," 2,512 "," 1,469 "," 1,519 "," 1,403 "," 2,100 "," 3,461 "," 3,229 "," 2,708 "," 3,953 "," 2,792 "," 3,430 "," 2,100 "," 2,747 "," 2,970 "," 2,233 "," 1,757 "," 1,487 "," 1,694 "," 1,895 "," 1,632 "," 1,737 "," 1,618 "," 1,469 "," 1,620 "," 1,989 "," 2,134 "," 3,031 "," 2,007 "," 1,615 "," 2,503 "," 2,326 "," 3,324 "," 2,021 "," 2,274 "
D.1.9. Products mainly from biomass,,,, -   , 3 , 3 , 5 , 4 , 9 , 1 , 6 , 1 , 1 , 3 , 10 , 11 , 7 , 5 , 6 , 8 , 8 , 10 , 6 , 7 , 3 , 5 , 36 , 537 , 55 ," 1,185 "," 2,922 "," 3,057 "," 3,764 "," 4,275 "," 6,529 "," 12,472 "," 6,504 "," 6,357 "," 4,674 "," 4,428 "," 4,778 "," 5,390 "," 4,084 "," 2,515 "," 3,219 "," 3,032 "," 7,734 "," 10,263 "," 12,090 "," 16,526 "
"D.2. Metal ores and concentrates, processed metals",,,," 2,880 "," 4,139 "," 12,627 "," 4,460 "," 19,836 "," 7,503 "," 8,291 "," 24,784 "," 42,933 "," 21,998 "," 64,767 "," 92,721 "," 82,070 "," 48,728 "," 87,460 "," 85,389 "," 88,601 "," 96,752 "," 106,770 "," 102,322 "," 118,643 "," 172,199 "," 154,934 "," 143,427 "," 157,377 "," 176,132 "," 172,496 "," 176,657 "," 166,352 "," 156,056 "," 164,897 "," 193,316 "," 205,878 "," 203,528 "," 212,128 "," 237,505 "," 263,395 "," 334,360 "," 362,288 "," 442,013 "," 458,964 "," 474,525 "," 462,023 "," 469,040 "," 456,080 "," 665,270 "," 1,065,773 "
"D.2.1. Iron ores and concentrates, iron and steel",,,," 2,687 "," 2,319 "," 3,274 "," 1,238 "," 1,421 "," 1,773 "," 2,978 "," 3,625 "," 4,821 "," 1,157 "," 1,723 "," 3,345 "," 5,276 "," 3,455 "," 2,992 "," 2,323 "," 8,842 "," 15,882 "," 28,215 "," 35,207 "," 45,656 "," 59,506 "," 67,036 "," 63,082 "," 67,516 "," 79,324 "," 77,762 "," 67,855 "," 71,589 "," 63,356 "," 64,448 "," 80,086 "," 93,517 "," 89,226 "," 85,409 "," 102,461 "," 88,368 "," 91,852 "," 129,304 "," 159,575 "," 152,283 "," 167,252 "," 167,595 "," 162,559 "," 132,580 "," 185,526 "," 169,287 "
"D.2.2. non-ferrous metal ores and concentrates, processed metals",,,, 190 , 150 , 166 , 277 , 322 , 418 , 510 ," 11,327 "," 34,669 "," 17,185 "," 59,871 "," 80,596 "," 63,561 "," 44,212 "," 79,300 "," 74,700 "," 77,756 "," 76,591 "," 67,654 "," 63,753 "," 61,971 "," 107,517 "," 80,399 "," 71,498 "," 78,125 "," 89,940 "," 81,917 "," 90,358 "," 87,461 "," 87,674 "," 91,518 "," 94,082 "," 104,181 "," 104,073 "," 107,339 "," 124,607 "," 167,403 "," 227,171 "," 216,498 "," 266,882 "," 289,235 "," 291,592 "," 280,526 "," 286,080 "," 308,362 "," 450,892 "," 773,961 "
D.2.2.1. Copper,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 , 6 , 5 , 10 , 34 , 22 , 14 , 12 , 27 , 25 , 26 , 46 , 121 , 78 , 231 , 219 , 234 , 18 , 56 , 46 
D.2.2.2. Nickel,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 , -   
D.2.2.3. Lead,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0 , -   , -   , 3 , 8 , -   , -   , -   
D.2.2.4. Zinc,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 62 , -   , 43 , 21 , 23 , 21 , -   , 0 , 46 , -   , 49 , 30 , -   , -   , 62 , 32 , -   
D.2.2.5. Tin,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0 , -   , -   , -   , -   , -   , 3 , 3 , 1 , -   , -   
"D.2.2.6. Gold, silver, platinum and other precious metals",,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0 , 0 , 0 , -   , 0 , 0 , 0 , 6 
D.2.2.7. Aluminium,,,, -   , -   , -   , -   , -   , -   , -   ," 10,536 "," 33,520 "," 16,718 "," 59,237 "," 79,843 "," 63,071 "," 43,636 "," 78,615 "," 74,245 "," 77,350 "," 76,225 "," 67,318 "," 63,188 "," 61,531 "," 106,904 "," 79,928 "," 70,600 "," 77,490 "," 89,081 "," 81,373 "," 89,656 "," 86,392 "," 86,268 "," 90,497 "," 91,805 "," 100,570 "," 99,663 "," 101,126 "," 119,813 "," 162,058 "," 221,455 "," 209,738 "," 257,998 "," 282,571 "," 286,079 "," 278,095 "," 283,673 "," 303,452 "," 446,406 "," 761,204 "
D.2.2.8. Uranium and thorium,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.2.2.9. Other metals,,,, 190 , 150 , 166 , 277 , 322 , 418 , 510 , 791 ," 1,149 ", 466 , 634 , 754 , 490 , 576 , 684 , 456 , 407 , 365 , 336 , 566 , 440 , 614 , 471 , 898 , 635 , 858 , 544 , 696 ," 1,063 "," 1,402 ", 949 ," 2,243 "," 3,546 "," 4,375 "," 6,178 "," 4,746 "," 5,320 "," 5,690 "," 6,669 "," 8,763 "," 6,537 "," 5,252 "," 2,205 "," 2,162 "," 4,829 "," 4,394 "," 12,705 "
D.2.3. Products mainly from metals,,,, 2 ," 1,670 "," 9,186 "," 2,945 "," 18,093 "," 5,311 "," 4,803 "," 9,833 "," 3,443 "," 3,657 "," 3,173 "," 8,780 "," 13,234 "," 1,061 "," 5,169 "," 8,366 "," 2,003 "," 4,280 "," 10,900 "," 3,362 "," 11,015 "," 5,176 "," 7,500 "," 8,847 "," 11,735 "," 6,869 "," 12,817 "," 18,443 "," 7,303 "," 5,026 "," 8,930 "," 19,148 "," 8,180 "," 10,229 "," 19,381 "," 10,437 "," 7,624 "," 15,337 "," 16,486 "," 15,556 "," 17,446 "," 15,680 "," 13,902 "," 20,402 "," 15,137 "," 28,852 "," 122,525 "
D.3. Non metalic minerals primary and processed,,,," 20,105 "," 11,893 ", 0 , 0 , 0 , 0 ," 2,138 "," 18,968 "," 16,015 "," 22,426 "," 36,918 "," 39,907 "," 31,008 "," 23,823 "," 24,251 "," 28,593 "," 28,574 "," 45,761 "," 66,358 "," 53,807 "," 43,710 "," 69,855 "," 90,182 "," 85,102 "," 61,136 "," 82,922 "," 93,446 "," 83,110 "," 58,546 "," 60,369 "," 60,332 "," 61,366 "," 273,056 "," 338,916 "," 200,602 "," 184,874 "," 159,758 "," 115,073 "," 144,875 "," 88,378 "," 54,554 "," 53,391 "," 91,388 "," 85,482 "," 92,571 "," 143,863 "," 102,707 "
D.3.1. Ornamental or building stone,,,, -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 7 ," 7,154 "," 7,955 ", 591 , 271 , -   , 8 , -   , -   , -   , -   , -   , 69 , -   , 0 , 21 , 16 , 88 , 85 , -   , 75 , 2 , 39 , -   , 7 , 14 
"D.3.2. Limestone, gypsum, chalk, and dolomite",,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.3.3. Slate,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.3.4. Gravel and sand,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 352 , 380 , 719 , 433 , 603 , 707 ," 13,805 ", 445 , 358 , 566 , 270 ," 1,993 ", 551 ," 1,078 "," 2,544 ", 996 ," 3,824 "," 1,082 "," 14,236 "," 35,965 "," 41,024 "
D.3.5. Clays and kaolin,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 40 , 30 , 5 , 23 , 0 , 1 , 1 , 2 , -   , 29 , 1 , 0 , 45 , 68 , 63 , 1 , 0 , 210 , -   
D.3.6. Chemical and fertilizer minerals ,,,, -   ," 3,489 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 32 , 13 , -   , -   , 6 , -   , -   , -   , -   , 793 , 26 , 1 , 1 , -   , 4 , -   , 226 ," 3,232 ", 1 , 0 , 1 , 1 , -   
D.3.7. Salt,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.3.8. Other mining and quarrying products n.e.c.,,,," 20,105 "," 8,404 ", -   , -   , -   , -   ," 2,138 "," 18,964 "," 16,014 "," 22,420 "," 36,907 "," 39,877 "," 30,985 "," 23,804 "," 24,228 "," 28,575 "," 28,561 "," 45,755 "," 66,348 "," 53,786 "," 43,699 "," 69,836 "," 83,019 "," 77,139 "," 60,503 "," 82,626 "," 93,018 "," 82,716 "," 57,780 "," 59,905 "," 59,724 "," 60,636 "," 259,251 "," 337,599 "," 200,182 "," 184,268 "," 159,442 "," 113,005 "," 144,205 "," 87,201 "," 51,690 "," 49,007 "," 87,440 "," 84,350 "," 78,328 "," 107,614 "," 61,667 "
"D.3.9. Excavated soil, only if used (e.g. for construction work)",,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.3.10. Products mainly from non-metalic minerals,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 5 , 11 , 30 , 23 , 19 , 24 , 18 , 13 , 6 , 11 , 20 , 11 , 12 , 9 , 7 , 11 , 12 , 77 , 6 , 1 , 0 , 1 , 0 , 0 , 10 , 35 , 36 , 24 , 29 , 25 , 14 , 50 , 13 , 58 , 10 , 6 , 67 , 1 
"D.4. Fossil energy carriers, primary and processed",,,, 118 , 194 , 264 , 218 , 53 , 58 , 52 , 29 , 11 , 3 , 51 , 46 , 36 , 39 , 58 , 37 , 57 , 133 , 139 , 210 , 134 , 221 , 257 , 241 , 276 , 496 , 205 , 211 , 901 , 988 ," 1,170 "," 1,461 "," 1,468 "," 1,412 "," 1,702 "," 1,663 "," 1,794 "," 1,935 "," 2,541 "," 2,374 "," 2,903 "," 2,847 "," 2,892 "," 3,380 "," 3,595 "," 4,958 "," 5,984 "
D.4.1. Brown coal incl. oil shale and tar sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.4.2. Hard coal,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.4.3. Petroleum,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.4.4. Natural gas,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.4.5. Peat,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
D.4.6. Products mainly from fossil energy carriers,,,, 118 , 194 , 264 , 218 , 53 , 58 , 52 , 29 , 11 , 3 , 51 , 46 , 36 , 39 , 58 , 37 , 57 , 133 , 139 , 210 , 134 , 221 , 257 , 241 , 276 , 496 , 205 , 211 , 901 , 988 ," 1,170 "," 1,461 "," 1,468 "," 1,412 "," 1,702 "," 1,663 "," 1,794 "," 1,935 "," 2,541 "," 2,374 "," 2,903 "," 2,847 "," 2,892 "," 3,380 "," 3,595 "," 4,958 "," 5,984 "
D.5. Other products,,,," 2,240 ", 509 , 810 , 801 ," 3,527 ", 581 , 888 ," 2,407 "," 2,550 "," 3,226 "," 4,260 "," 5,705 "," 6,592 "," 3,208 "," 8,657 "," 8,488 "," 7,424 "," 7,596 "," 8,977 "," 9,933 "," 8,205 "," 11,351 "," 10,323 "," 12,177 "," 11,863 "," 13,983 "," 9,624 "," 2,795 "," 1,929 "," 3,606 "," 4,105 "," 3,925 "," 7,280 "," 3,347 "," 4,328 "," 8,445 "," 11,107 "," 11,183 "," 35,053 "," 42,554 "," 46,284 "," 50,201 "," 41,997 "," 25,561 "," 23,306 "," 23,503 "," 22,130 "
